IC1,IC2,IC3,IC4,IC5,IC6,IC7,mode
-0.004845205248184391,0.5429803979233279,0.19431443045529642,-10.171327104155006,1.0507975633077564,0.7633856186616361,-0.8314560123533304,1
-0.14399533132041484,-1.723746440878989,0.687384458053348,-0.27265539200102507,0.3378000045452967,0.6284334770525711,0.40185595357087645,0
0.4918106078209543,0.8549407160370788,-0.5692964276079182,0.20481871686615724,-0.17553639148501102,0.10763624909188312,-1.357746326379263,0
0.04698028796742568,0.5147226684112299,-0.48166939050990154,0.206829580090862,0.082073681194653,-0.3810119420820792,1.4595706850935857,0
0.8056541047992032,0.8514292314322848,0.2801982186664972,0.24902144583240024,0.5190616427941982,0.6626463477933423,-0.7982997422379022,1
-0.5962357334244298,0.6768846186114229,1.0510926674689756,0.2761642692679114,0.596180290006541,0.9848306666561785,-0.5352247855090739,1
1.0599079052156388,-4.6346305577924864,0.44042043115141993,0.15701280734148435,0.8317146530746128,-0.35085974597405123,-0.9463135993801491,0
0.8395567366648886,0.2722563481470356,-0.16927454635064967,0.2608437128610182,-2.996966617926769,0.043703553379879766,0.16201070005293697,1
1.1376945277626338,-0.13998431195419142,0.33671752764130297,0.07466634675314283,0.6302380239944775,-1.8235456721578394,0.5171876450532986,1
-0.04806941412602369,-1.2874002092672303,-0.13313325722034128,0.15177233530097553,0.8158974197065832,-1.4143265939971237,0.9121518629133083,0
-1.4536420021622158,0.2173282135840174,-0.7385440322498257,-1.2929757189818305,-0.8935743452975456,0.05854902476360144,0.6359644434045185,1
-0.866476834279233,0.7342256379629882,-4.0914507544379415,0.19363443011379528,-0.0026451217761675866,0.7054206620913301,0.2315857785915876,0
0.6389241599472398,-1.4136072357568374,0.3984285425718054,0.21016589627858512,0.8858962741750348,0.759404756880154,-0.7930855972587827,1
-0.6404642117057906,0.5350103149807801,0.5874277115268212,0.13730305879101778,0.017081208533295946,0.5957566374041194,-0.7539011955632844,1
0.3144557132761029,-1.9354617607086262,-0.8335843516804576,0.2902247483450293,-0.811747612379129,0.3091479163174026,2.4150142003711728,1
0.7339216650066144,0.8342781347036468,-0.0008022204378028761,0.20613875565304307,1.1331963336888415,0.6426335240016954,0.7046710193726693,0
-1.4371411996287575,0.7247751618816308,0.6735346174127922,0.18881031154733852,1.5453473604921864,0.44268189704832533,-0.10321727258511518,1
-0.09200025043292114,0.3567213079636909,0.19819676328917216,0.18579935196437228,-0.7697872472895599,0.677464614108565,0.8452284861204147,1
-0.4235521901795635,0.6170101345919261,0.9033199965472907,0.1687946193406539,0.9931153847545394,-1.3664676534604787,2.214319327692999,0
-0.39100332320148995,0.47792916024886706,-0.13341386737856856,0.1522467712435897,-0.2011815559819074,0.364318184330455,-0.3902221576770486,1
0.9072330877199094,0.3821400474411767,0.2835416104713395,0.1707667790702894,-0.5775902539957223,0.4332269651444481,2.0520212975802266,1
0.8618909199186365,0.5273031422699251,0.6758718401433051,0.036927505410367774,-0.33988801974735566,0.37469203614704305,0.03441050156495478,0
-0.8305303074652117,0.5139288405454147,0.5143510380897652,0.2374991160612616,0.8770178369152731,1.1917867049170237,1.1051920460517073,1
-1.304976402076205,0.43856716807751717,0.7061237728015252,0.0887669363483256,0.21244857425076835,0.5668980085798788,-0.6125133790575134,0
-0.9160348901450921,0.12069427674370412,-2.5306607634459595,0.09618234592399601,1.6779469037267356,-0.9621174663728508,-1.2266148332444746,0
-0.18869984117645358,0.03233327157151492,0.43737738626529926,0.15292185994181554,-1.9306909254527567,-0.17802771476353438,1.9895074260405776,0
-0.5363919049801469,0.40623335554074436,0.6249708023068551,0.22113376418900707,-2.1442113345943055,-0.11228441565527505,-2.2321139817301128,1
-0.024517021111638,0.646882268649099,-0.4005287718602315,-4.808411208682675,1.0767095236904018,0.9421069036589386,0.011617187095742647,0
0.6085374256555687,0.9580224384386034,-0.6170699805361569,0.21812909725044424,0.8995937640500581,0.37431796157727604,-0.9251187859817201,1
-0.9073494731759346,-0.3608875411730009,-0.61417833429065,0.0485549890994359,-0.2855901165347728,-0.2915864300669497,-1.5497980989824816,1
0.43750541850931357,0.7841543866422479,-3.190247581777921,0.11851814422336682,0.3240647544992674,0.9083159735537815,0.040613595986187856,1
-0.1307929234210268,0.7390780730831773,0.6189173977134366,0.2220330715823357,0.9211787639923614,0.8865450370117465,-0.3525346542032326,1
-0.08329751076512833,-0.3322652190508399,0.3744195401259603,0.18305649338947905,0.2065433561977897,-0.27819233144310707,-0.9563778230248305,0
-0.33592359041473846,0.7224396176793771,-0.8817247844479135,0.15248886921604918,0.3254479747121875,0.5438823088924752,-0.7212918630048352,1
-0.4602951911920593,0.3183726890633356,-0.8459348079338146,0.16054335362575503,-1.9856625737826676,0.027805188943673582,-0.7209106850325769,1
-1.319103272702004,-0.13729292346532954,0.6212135079376515,0.23669964249823738,-2.8216587172450946,-0.31812197896749106,1.0698548661902303,0
0.12179576577959143,0.5729798471200359,1.0084514055612208,0.18808709238961438,0.743186466944152,-0.5062335024952402,0.558562648906467,0
-0.9820424718285957,-0.6916982926948783,-0.9016052365575035,-5.236142788851166,0.9078870508251559,-0.02328939093438765,0.11497469730669112,0
1.0143551949410083,-0.25502532280522056,0.6259309630614539,0.24735772401475814,0.9779954925347598,1.0286782160197119,0.0023755971858245508,0
1.0457621799275492,0.1906254983401765,-0.684597128790847,0.12355567461878762,0.18813407422827594,-1.8404984393546546,-1.389109510522784,1
0.3383120220386463,-0.5536178469795471,0.7426046674701335,0.18858432745146705,-0.03621768810615443,0.3789580234235418,-0.194102458298691,0
-0.9257808823456848,0.6120507461224252,1.172035759979873,0.1877142221384976,0.6583240737077709,-2.2068737826995237,1.862260842931604,1
-0.258647825033196,0.39052022786916873,0.5152236993204311,0.25182487274429577,-2.070936742824581,0.3166487959081599,-0.9681066791113928,1
-1.5218587626857063,-0.34830368052160326,0.47605100575173787,0.2199906801919982,0.8480867293363912,-0.474914223613481,0.04636013503517271,0
1.668757355267694,-0.41910054722692597,0.5865636937639428,0.16548636666446984,0.26062479805284733,0.8514551053326018,0.39656955253720516,1
-0.15659697602734374,0.09677143488983206,-2.0513463895439177,0.1538517650429832,1.2934755268343785,-0.7083264766528784,-1.4618205186861821,0
0.5700738637886329,0.537850477737001,-1.49953921743825,0.20220441493106972,-0.7984941310373858,-0.7310023498343257,1.8166779201744678,0
-0.6420714124278084,-0.20260074506843026,1.04327641716359,0.1261328275896073,1.2195726534693072,-2.452435687534529,-0.3148951202407795,0
-0.07065194479879691,-0.25614459626984326,-0.3599800767013431,0.15075644402822902,1.233633245403645,0.35346016330141455,-0.832714850235421,1
-1.6084352250294742,0.4744695553711026,-0.3643189209142834,0.25230008117954855,-1.008941971015904,0.6942152916161125,-1.383299329479905,0
1.209647014029963,-0.22136712957881718,0.3182410886383587,0.13875815238768457,0.02259864226127167,0.10547586972883607,-0.5498267879852402,0
-0.8205702259646974,0.6208934216116592,-0.23501298461910933,0.24813803966006973,-0.15919535996520645,0.845384123206684,-1.13303713367832,1
0.5510882393445208,0.8381282202258127,-0.6203132204789534,0.18352594047498788,0.3817974083296802,0.25960803683882594,-1.1953913832374476,1
-0.8787996240905531,0.41786840582440266,-0.5411972387753226,0.25402271331891846,-0.046635315564580344,0.8504526526189867,0.9796394485979049,1
-1.6569622178046035,0.4128981162488884,0.44339872698284843,0.20428693467822479,0.6810534510232436,0.9031442946639202,0.3827545237946999,1
-0.4409619926878628,0.14502796481930033,0.474116484959686,0.23716438383558797,-3.006080141568253,-0.0633732713339841,-0.6009930155585395,1
0.5323207449975113,0.6933647402135023,0.4725933629798414,0.23721184460896325,0.044653325246582366,0.8263350242677554,-0.6416944841816136,1
0.4290566391196585,1.0218745120316353,-0.4634928596801957,0.21168076468386005,0.8706400904688124,-0.11508732522839553,-1.062302761181928,0
-0.6605091186657911,-0.488098949082794,0.8062545471830278,0.24998373200283663,0.3536112618801894,0.24239344607152813,-0.962550578520773,1
1.3929079660708619,0.6904094443995908,0.9434208644829112,0.15431784427077697,0.474089654385089,0.3532591030799288,1.018628829525928,1
1.4261587187497555,0.7286590553603545,0.2013933225601416,-0.04639408438565716,0.1516639681034164,1.0606930300686988,0.22228557216815625,0
-1.7867515082019922,0.5647782669092964,0.38648861834997894,0.284674591651118,0.27824910028515776,0.8461694190804983,-1.198729406395484,1
0.6916594469755103,-0.04923740960102586,-1.3153604426250722,0.13917311015346198,0.724038262210693,-0.5267629901240077,-1.2350217087614845,1
1.2732251646307555,0.6145388806892477,0.4922283171297659,0.14521310997563122,0.031388223269496994,0.6738552988797816,0.35314310520256925,0
0.1166503125899426,1.0199895230193812,0.1554477816044916,0.23690915582679772,0.6551675271037571,-0.582186102625473,-0.9012598559624072,0
-0.22251385471599378,0.5778122976222604,0.6252755001997883,0.13503138025264083,0.20062568981548057,0.5785177725042556,-0.9590455806156348,0
1.3137909309306415,-1.3426073406886572,0.6738282426977713,0.2179440504933064,1.1188661458846751,1.1464045429455463,-0.36604429580825043,1
-1.1155930706271127,0.9140822644093417,0.7423358206230749,0.1783081340982249,1.3892978623031211,-1.0495323864030957,0.7644852779066496,1
-0.8299799488553056,-3.044255887397741,0.4232602590811966,0.1739515899877346,-0.8621934551016811,-0.20260843916392307,0.007544596027802599,1
-0.07928157491514609,0.748181498038866,-2.317296018798247,0.19682532406972134,0.7489566691129926,1.075077626278398,0.10754059225268638,1
-0.06544753091101672,0.06285712700422227,0.20942723870006622,0.1779116464212572,-1.09939770800813,0.2781123825914048,2.852862846915077,1
0.8040582462383465,0.8214994422826531,-2.403068435106878,0.039284875275871295,-1.2623532953910017,-2.8828637920060127,1.7022314331239057,0
-0.42714236595628524,0.5765660037862894,-0.17414586184735778,0.22402371317573486,0.834118613273743,0.7525713719893931,1.5767228085057199,0
-1.1458465441150576,0.4076679378989569,0.1659532902893385,0.29288108273102437,-2.330233125141262,0.4228804705672437,-1.999121433535071,1
-0.5186576892546734,-0.3688180686447601,-1.2844237362144884,0.18520069080130844,-0.5744003184547902,-0.672200966076791,-1.3474305608548487,0
0.5048888001326404,0.14291567058863197,0.31944177740993,0.18378642150298694,-2.817430811366786,-0.22365066296221442,0.11762698484227449,1
0.7899106802307171,-0.45358398360500585,1.0589587446660058,0.2341419829176987,0.7348617000874322,0.5819737354264987,0.12975864482303132,0
0.6639360838582883,0.8433847810697184,-0.346228055762457,0.19486912400818376,0.9095777034326871,0.20371999036309715,0.36452707050869776,0
-1.574119548833276,0.17104606835644884,-0.7546743329020713,0.2233213164058158,-0.4647812905388895,0.5454686403080177,2.344839087730495,1
1.3352678652183876,-0.6490665720629213,0.5299991760344602,0.15464325638836032,-0.597625131216742,0.7668349705500415,1.1115260663640651,0
0.19312438976515126,-0.2757300345744671,0.3116290568359614,0.1637586663976588,1.0685768083741132,0.34739744847426074,-0.33325406772716765,1
1.3238382960420214,0.8305500410013115,-2.1229435183131566,0.19949065187424106,-0.2083245193842667,0.8661976343925213,-0.4084939300046528,0
-0.7508652820568488,0.5111377718627785,0.6731914588468348,-0.011878677596067927,0.7499783375869558,0.9538189458724656,0.44620271900899905,1
-0.4946796224207418,0.4963852108405039,0.5013642639315499,0.2060478756653372,-0.040190914267932046,0.5461759363285175,0.711198858889182,0
0.4914386101614496,0.4137813774561494,0.5379008199935551,0.18654472760598265,-1.7102564351541603,0.24370032320009094,-0.8665571042366692,0
1.7409647870870801,-3.738006771161337,-0.9069293489724944,-5.707107450706207,-0.22001510295457863,-0.4089165115343344,-1.6642457084900009,1
-0.08084693170439143,-0.43243361251788875,0.46812762301069777,-0.3558419995136972,-0.5487968041689777,-0.09608438019529006,-1.143778087530065,0
1.444566960356942,-0.21394308430589346,-0.870906131434602,0.13316788158767834,0.005640571766928989,0.44514919698462324,-0.7172574774659164,1
0.018875828687608474,-0.23305190676409354,0.6619871003580621,0.18378513324003048,0.7953509725697253,-0.39137728607725947,-1.2087685146198304,1
1.629239067491494,-0.4710459988175818,0.6497666323860166,0.15984541992029946,0.20522543834030615,0.8497753755254536,0.7238690958720851,0
1.6872742278878723,1.1889399609936973,-1.024739573920719,0.10761835811344153,1.5405331040183168,-0.9933147405164414,0.5495433258203624,1
0.1855679063048379,-0.028948970312907333,0.1071660902086171,0.22327536875696458,-2.3803979720661874,0.45076230587372706,3.1951884884123594,1
-1.8448330744105887,0.33403631656951416,0.6490480821609331,0.18123351940567392,0.36659960542319897,0.3380800006880132,1.421086781425021,1
0.7376357177843272,-0.2981395177801142,0.5894389415493558,0.1509486856329413,0.8886548930547024,-1.1000915373641114,0.3872722953766393,1
-0.14011038292481037,0.7483391888826407,0.46477015391702015,0.24067314038052637,-0.20343728665152128,-1.397512015561005,0.019630122951955587,1
-0.32631900490118804,0.7132936991896515,-0.5322105966817567,0.1641794750656491,0.1461220243604097,0.47935764731225555,-1.2487082302261416,0
1.896701425796124,-0.34467896170582996,0.6334479238408571,0.22606206326205877,-0.9633953788390331,0.500859543823766,-1.1176557975012231,1
-0.9020023065881888,0.5767761578956005,0.5503596340337528,-1.4354559147638482,0.22625638448092703,0.7059131824580936,-1.2038813794767331,1
0.45549052295124404,0.6869578604925914,0.9002000431192919,0.20435857773652288,0.771532354597751,0.7461829652434434,-0.02596122453937112,0
-1.02884088903966,-0.5166364378534839,-1.1650479208349356,0.1713635896601177,0.26982316516577,0.14420381950920566,-0.9918378967391176,1
1.399726227300035,0.5696352913861737,-0.1312791066535151,0.17594759197002677,-0.7061930666531978,0.630237764797371,0.8442527209142839,0
1.0368112583721634,0.6293339826911274,0.4529947343440102,-1.265268942579666,-1.0759806544580997,-0.6463262345722263,-0.9280997448363842,0
-0.10612073568185233,0.4604436823015501,0.8092781593145346,0.19353317214032145,-0.7313375694755724,0.3413448566530721,-0.9046238588158373,1
-0.4909249989450572,0.2044980493694753,0.6834021886004665,0.1554401859499682,-1.8187584851386802,-0.3846426168949705,0.22602812200748715,1
1.0429466171446293,-1.0571837537806976,-1.459557756332726,0.18961954088097033,0.9501097531828047,-0.7144427987745081,-0.9071153572672648,1
-0.3672758978931273,-1.6170223923535545,0.8459743441907763,0.26917193499992903,0.21065438701535397,0.5819172589235023,-1.296982824257582,1
-0.6063804545793435,0.4432668953343086,-1.7322682729048202,0.11317131878195888,-1.3763121412759525,0.06412306050941893,0.20378149051409702,1
1.008880409217481,0.8045626152555111,0.7061560264169598,0.22957946724988004,0.850204809597718,0.5232781053661401,0.6164417998654675,1
0.036104785026839795,-1.694462165984529,0.6658597547649233,0.19352662455526493,0.5321831063503545,0.2117356435067164,0.1417154471476941,0
-1.4937992742865336,-1.7807698936775298,0.45982307689033225,0.1771730919589525,1.083070997982942,0.9902548440106861,0.4195052961692036,1
-0.10819187867362562,0.7103281692590365,0.3831204688788674,0.12852607030289875,-0.6767057217676588,-1.191875570189773,0.11269898784506613,0
0.8624879904550533,0.9454077341559786,-1.2099129944525886,0.1297078998578454,1.0374010574073722,0.24955449290697565,0.3161578701813643,0
0.4875596238912866,0.39531694959476843,0.3510476435343234,0.22038515824949817,-1.391514064998605,0.2459191329481465,0.0977416014330199,1
-0.7239509045002266,0.5799960816232036,0.8431673317672408,0.1709888015731896,1.1628008014865414,0.8175282725503115,0.3670549480126468,0
1.0947035192812948,-0.11726047545116898,0.03581307305996089,0.16497521346107227,1.2857564438454243,0.26130536260476517,-0.5120142963887139,1
0.20751186151073786,-0.06265934637292185,0.7968699375084338,0.12878978542269376,1.2342149191855605,-1.0648147766391982,-0.8984584061171454,1
-0.19063776384368364,-1.7896996428086716,0.7888965000857431,-0.8334049613705543,-0.6175398120385109,0.24502245184583818,-0.17079979405551515,1
-0.05737061697292038,0.510632253379056,0.6217491224806442,0.10550622301079066,-0.5389223973288991,0.19481828911510693,-0.9879823775084504,0
0.823152485725834,-0.16719793794294455,0.4424208210756826,0.1744426844492125,0.7673606372582084,-0.44155783146052213,-0.8182860705716051,1
1.7925185272838486,0.7304289631053085,0.7224643992014336,0.14141407477173112,0.7541682020312145,0.7553933169139575,0.7394351401295507,0
0.054351074045011015,0.8753678006780353,-1.121611998046442,0.21655807767835275,0.9647293507585107,0.5267147899915617,-0.46624634508976837,1
-1.7878767614107425,0.5682811070054188,-0.8262466410841689,0.29312780105588615,-0.7197048469181484,0.5725074716686341,-1.732611497550408,0
0.4072796506370567,-0.3427469585915405,-5.627672996992052,0.09863012595045423,0.10175815956792376,0.6726120936894544,1.2193375787411187,1
-1.8006473028789314,0.2818957783184087,0.6527205111132224,0.25691103511484575,0.22151732404317231,0.7096296037088676,0.8313606824521163,1
1.1318509240965446,-0.4191420922529838,-0.6938396842286771,0.16480370892251853,0.16210064776025723,0.7959116585822702,0.6703980766840583,1
0.14218589698345585,-1.4143755943902945,0.24884672390569224,0.15882475257097417,0.8800558413449214,0.3454548945901198,-1.0957483670147565,0
1.1913625358890225,-0.3252923950270397,0.6202879638037531,0.1427829968553361,0.6410477482614506,-0.9287693293133287,0.7291058458425854,1
-0.20264090635678875,-0.6041085634424915,0.8099913432555,0.15433262018574562,0.3277751748887434,0.4708552226426391,-0.30317670819960696,0
0.8691105075911231,0.5564129275917127,0.5740738584490331,0.17555736873533395,-0.23791063453692735,0.40160925536083286,0.01641926993216024,0
1.7976216327803145,-0.4541498240512188,-0.28438167059518593,0.1506024445538837,-0.2991758343639352,0.4426785500339997,0.1727424530353341,0
-1.44595223258402,0.1837109114172872,0.8596598526738068,-4.479359064100394,0.3596415130176973,0.23751151934865808,0.41825984311819814,1
1.5448354192490015,0.7275049351069939,0.9940623885487867,0.18055743981593345,0.31587945739672296,-0.058910941106799536,0.17045480422320863,1
0.3092380191137758,0.6302654699837363,1.1667248459748907,0.24421726024153623,0.5387449194505018,0.5609229011479918,0.1516600686798916,1
-2.0004038948527976,0.4237243351126719,0.7505549708270185,0.3098448372656755,-0.19622141021693532,0.4418328001542734,-1.2135113030933116,1
-0.31025737278070004,-0.406785887360606,0.5495418001794311,0.12048867908401423,0.6463401748929569,-2.3454509720920593,1.5379043619972435,1
-0.18626489605025193,-0.39538517279546365,-0.7321665928028238,0.1896950902655187,0.7608224017818069,0.7904860493993052,-0.39032069640973344,1
0.6382157315962264,-1.283221527431624,-1.6077323848833696,0.18906981958646304,0.9970677835986442,1.0886746568979653,-0.825347200078802,1
0.13856065682952148,-0.7683651041614546,0.5004658619453479,0.16378244528353755,-1.914504197461859,0.08925703027927696,-1.0008346447197853,0
-1.758640838247568,0.3061172658919086,0.727721695515157,0.25295473389497924,-1.7713951493981621,0.3403773769386773,-1.754781665131054,1
-0.6624719892548366,0.41854370352959025,-1.295732809278166,0.2355550368386296,0.0004278925285945979,0.5276999147628746,1.2637436294231201,1
0.6019986211598533,0.7871809404259607,-1.4153205641258162,0.19938530489604417,0.05615867711525403,0.8504864203659057,-0.430863570419511,0
-1.445187427981106,0.4583601177751395,-0.41747939642372484,0.02448362967569056,0.26975578686389584,0.6891908494623575,-0.323337284570273,1
-0.3074525188012189,-1.2788766803673686,-1.9958010380326372,0.15129617849735075,0.05822544584370417,-0.5644604763752887,-1.2339400212734357,1
