UMAP1,UMAP2,UMAP3,UMAP4,UMAP5,UMAP6,UMAP7,UMAP8,UMAP9,UMAP10,UMAP11,UMAP12,UMAP13,UMAP14,UMAP15,UMAP16,UMAP17,UMAP18,UMAP19,UMAP20,Response,cluster
7.3107166,4.6313863,3.7260673,9.226443,4.1460285,3.6856275,3.1716876,4.0541573,5.7579656,3.358923,5.277211,3.9938035,4.743331,4.727875,4.716327,4.028596,5.161613,4.791483,5.049345,6.303852,0,3
7.586893,4.703273,4.035937,9.159203,4.685843,3.2312558,3.1820462,3.5788786,5.9532804,3.3288696,5.3941407,3.9715326,4.7035856,4.6329913,4.1760798,3.719144,5.1112022,4.8150296,5.2692065,6.249616,0,3
7.511657,2.5146043,2.2150967,6.697616,5.313755,9.884556,3.5979247,4.395426,5.1959753,4.2769923,4.7531753,5.191248,5.18267,4.0662093,5.289748,4.309474,4.6615205,4.5182195,5.183183,6.218877,0,2
7.5693884,5.3972683,4.5629015,7.8103433,4.108465,1.9424449,3.5581925,4.082399,5.9209423,4.0312424,5.521294,3.9353557,4.5794725,4.9727564,4.434221,4.3500147,5.2803946,4.5892806,5.233874,6.2215223,0,3
7.745455,0.7102741,3.2643735,1.3758918,4.899135,5.4143796,4.234603,4.766622,5.225534,5.5345345,5.17497,4.637626,4.9796214,4.763196,4.471645,4.9709873,4.9258337,4.8946004,5.089513,6.1379256,0,1
7.746657,3.479899,4.1853323,5.9727755,3.9453866,1.5124542,3.5140243,3.596325,5.8446145,4.574206,5.2938876,3.8884752,5.059054,5.163521,3.8518512,4.256603,5.2052526,5.1316266,5.57383,6.620616,0,3
7.6266155,2.3747377,2.2074056,6.7141957,4.719567,9.361489,3.816287,4.337342,5.1182704,4.230273,4.569078,4.9665513,5.2373233,3.9274423,5.5240026,4.565067,4.4257684,4.5017595,4.8105874,6.4017487,0,2
7.2544713,5.1907716,4.3316684,8.425134,4.1905427,2.8454437,3.3720856,4.170157,5.7544074,3.8304057,5.19609,3.8567362,4.534544,5.100597,4.787434,4.2711816,5.2405,4.9725833,5.021293,6.375448,0,3
7.522796,2.599648,2.331678,6.609365,5.280988,8.978772,3.7385445,4.664319,5.0169363,4.285286,4.6424932,5.1658616,5.081267,3.9541411,5.280753,4.2629848,4.777349,4.4176946,5.253933,6.2630477,1,2
7.536347,2.672211,2.4252853,6.6878643,5.0331326,8.54246,3.79192,4.448783,5.169058,4.1993084,4.71057,4.993243,5.0811715,4.063842,5.2996097,4.2943807,4.7346,4.5327563,5.1218305,6.2949157,0,2
7.5529804,4.8683577,4.2133026,8.859836,4.5739064,2.8709435,3.2915463,3.6846325,6.010645,3.4340968,5.434923,3.9430313,4.654601,4.727291,4.2228737,3.8515174,5.1602206,4.7782187,5.26376,6.250642,0,3
7.7962074,2.7989097,4.087721,5.316493,3.920384,1.5838051,3.6770365,3.555647,6.133071,4.440426,5.4736977,3.8757026,5.196832,5.065791,3.858048,4.198457,5.032779,5.101897,5.473708,6.544394,0,3
7.7120986,4.521521,4.228379,6.5174255,4.1071033,1.9143221,3.6551318,3.933531,5.7469873,4.603019,5.356099,3.9042535,4.715525,5.142951,4.261231,4.423166,5.227445,4.934178,5.3659134,6.3483915,1,3
7.8548474,5.2833753,4.087516,6.9316106,4.1268516,1.4027566,3.7435038,3.7896566,5.7357693,4.804306,5.3346953,3.7193298,4.5671167,5.3260393,4.205978,4.394008,5.2452607,5.100527,5.4501634,6.262834,0,3
7.4869146,2.8494627,2.5598004,6.4408913,5.037769,7.8267355,3.812828,4.381774,5.2325773,4.27787,4.8385777,4.8817635,5.0514197,4.1845775,5.2459207,4.319126,4.8194795,4.5731072,5.1571407,6.30113,0,2
7.7691426,5.281159,4.424562,7.0619397,4.240726,1.7006644,3.703085,3.9249082,5.8298063,4.5108156,5.4438176,3.88576,4.587541,5.1036825,4.2349186,4.405325,5.2547216,4.829592,5.380833,6.2393093,0,3
7.7217174,2.175041,2.1571102,7.2114367,5.1461782,9.398205,4.0677996,4.7487535,4.825783,4.142656,4.1967034,5.2648745,5.121563,3.5984123,5.502593,4.287021,4.5154037,4.419922,5.0949626,6.328197,0,2
7.348091,4.221549,3.7428958,9.792855,4.492384,3.8440495,3.1279197,3.709069,6.0691943,2.8650863,5.3668838,3.9847178,4.7956467,4.5607233,4.3816957,3.684284,5.1206307,4.856698,5.1450086,6.326425,0,3
7.7633104,1.0043157,2.9035597,1.1681104,5.727206,6.014169,4.654863,5.043757,4.816123,5.920863,5.3733926,4.467742,5.0726066,4.668055,4.7161307,5.282629,4.9438076,4.813021,5.19209,6.120374,0,1
7.7572513,2.9544053,4.1421914,5.7401643,3.804342,1.5245764,3.547418,3.4714086,5.9929004,4.5710673,5.242542,3.882527,5.291958,5.1861334,3.7417448,4.1259093,5.13578,5.294686,5.758678,6.720541,0,3
8.393656,8.643998,12.818646,5.0554876,4.395936,6.5943623,4.010808,4.772373,4.026778,6.827467,5.596041,6.1529565,4.821632,4.6675987,4.4682117,5.433722,5.00898,4.134115,4.26477,7.089667,1,5
8.395509,8.414539,12.135829,5.41419,4.478975,6.2034574,3.657398,4.938311,4.2294703,6.742651,5.5160303,6.064134,4.8901095,4.558538,4.5342035,5.2626834,4.9564652,4.262601,4.309421,7.0548487,1,5
7.6045213,4.767846,3.9622161,9.084869,4.57925,3.2406359,3.1638508,3.6365588,5.860383,3.429032,5.3799715,3.9841418,4.707471,4.639058,4.2425404,3.774472,5.1116176,4.7759957,5.2555013,6.232358,0,3
7.6692705,1.5842481,3.0974085,2.3788428,5.315984,5.763026,4.305418,4.7514224,4.963461,5.4821634,5.241483,4.5545983,5.0506616,4.6527166,4.7772827,4.9527755,4.947734,4.813791,5.213726,6.2076716,0,1
7.9000006,10.912584,1.4744415,5.105446,5.647201,5.560921,4.720319,6.02657,5.541662,4.7888055,4.9603353,3.7084222,4.7586446,4.6441703,5.8033032,4.3916116,5.3900437,5.126143,5.0876727,5.772259,1,0
7.571847,5.1950545,4.234181,8.252935,4.2120414,2.3420367,3.4843664,3.98274,5.9257164,3.8200107,5.4908404,3.924451,4.62169,4.890685,4.3879232,4.2049766,5.2458572,4.661178,5.2515535,6.2161036,0,3
7.5999093,5.3883924,4.1632924,8.174145,4.142821,2.7433288,3.3290992,4.117379,5.6013846,4.0393534,5.369087,4.012976,4.61345,4.841266,4.575807,4.2816396,5.2123857,4.6063766,5.171198,6.1769695,0,3
7.5780144,2.3717277,2.039653,6.849273,5.1652465,9.665564,3.7281365,4.7270226,4.8882875,4.2604704,4.4731665,5.383346,5.1325474,3.7155821,5.446342,4.186377,4.674417,4.2955174,5.2362733,6.2753406,0,2
7.4114914,2.932697,2.4927926,6.4362893,5.133321,8.020358,3.8060741,4.44529,5.2273693,4.2849364,4.821749,4.93684,5.054415,4.2075076,5.1920037,4.2512746,4.8981376,4.587713,5.2326603,6.2461586,0,2
7.791472,1.012984,3.2480752,1.3615121,5.70218,5.966871,4.5443125,5.0704155,5.025073,6.0684795,5.4869485,4.3845143,5.0549335,4.7867208,4.787152,5.2390695,5.0391974,4.807989,5.403886,6.088236,0,1
20.108885,4.941646,1.297061,5.7713428,5.0728807,5.2423587,4.0510435,3.866982,5.439004,4.2242174,5.268029,3.696282,6.165391,4.4766726,4.685224,4.2379665,5.5879292,5.630406,3.4829414,8.314427,1,3
7.252984,4.7548056,3.9106038,9.284443,4.5390573,3.9892607,3.187603,4.024026,5.7754602,3.2939303,5.1970716,3.9747584,4.659145,4.7623177,4.689307,3.9647458,5.149532,4.932967,5.033658,6.325126,1,3
7.806695,0.7673712,3.6495142,1.5344296,4.828378,5.3847475,4.1829534,4.8224897,5.575544,5.7018785,5.3817196,4.509896,4.823424,4.967662,4.30666,4.976778,4.962689,4.879071,5.2914205,6.0418363,0,1
7.7322726,1.2950932,3.3282185,1.9698694,5.2611976,5.672441,4.351513,4.834098,5.188831,5.679173,5.3352127,4.4883647,4.978521,4.7962418,4.6225405,5.0419965,4.9600277,4.833074,5.2729716,6.1381054,0,1
7.699978,0.5296103,2.8675416,0.88341784,5.5072613,6.434844,4.2863426,4.936264,4.718154,5.6780815,5.1968455,4.705063,5.06872,4.38169,4.767089,5.0022273,4.907776,4.8329153,5.013911,6.1801887,0,1
8.008087,12.586549,1.9764446,4.0365863,3.3074408,5.9906664,4.0486255,6.072623,5.9131236,5.169392,4.8647532,3.6733286,4.35438,4.886593,6.356092,4.17826,5.092121,5.572575,4.875315,5.7203355,1,0
7.571093,2.425352,2.0250514,6.8899097,5.0867677,9.779585,3.6708975,4.621518,4.971984,4.2159333,4.5333443,5.367686,5.1420093,3.7570772,5.4667,4.182891,4.654499,4.3116064,5.191151,6.289289,0,2
7.54117,4.824884,4.1994967,8.856075,4.501828,2.8363469,3.3071544,3.711655,6.031593,3.424125,5.4558053,3.9446878,4.6693387,4.7302394,4.242648,3.8749042,5.1699,4.7491074,5.2594514,6.25345,0,3
7.707891,5.2155733,4.186409,7.212291,3.9562407,1.6461035,3.6498802,4.0209417,5.759265,4.510138,5.4005857,3.8495026,4.641999,5.1724405,4.3788223,4.4689403,5.2796736,4.871132,5.3420215,6.278513,1,3
7.3848677,5.1657233,4.2178216,8.205069,3.9380136,2.2413049,3.5201266,4.1146173,5.8986654,3.8955932,5.4035993,3.8394792,4.6116204,5.0693393,4.6570425,4.3066564,5.254439,4.773584,5.135848,6.2720804,0,3
7.517562,4.8678226,4.1977615,8.878712,4.587166,2.960026,3.2960553,3.724538,5.9901323,3.439131,5.401529,3.93818,4.646118,4.7477884,4.273017,3.872323,5.1617203,4.8155003,5.2413244,6.2630754,0,3
7.9620194,11.18082,0.6454184,5.257304,7.1315475,4.653339,5.5061817,5.906169,5.538967,4.752436,4.8534513,3.7673256,4.301023,5.2020226,5.6092825,5.1357346,5.539265,5.09675,5.1850524,5.5823994,0,0
7.7855983,0.929967,3.3720582,1.5309957,5.7820053,6.580662,4.34093,5.0992293,5.096416,6.0590725,5.5302453,4.43544,4.967184,4.7016683,4.826747,5.128921,5.0185246,4.799057,5.4193783,6.062287,0,1
7.7886763,1.1476941,3.178585,1.4525135,5.789108,6.048624,4.640551,5.092042,5.017423,6.0700517,5.503353,4.360795,5.0368414,4.7997737,4.7620544,5.2928114,5.0159802,4.791832,5.387094,6.076168,0,1
7.8158746,0.52889365,3.0067537,0.9519461,5.5548224,5.761007,4.6167784,5.113594,4.9908185,6.0081687,5.362189,4.473414,5.083602,4.7620277,4.6857834,5.304029,4.9745464,4.829469,5.220235,6.0755234,0,1
7.9309363,10.741936,1.2577738,5.2797875,6.130661,5.2622557,4.9485087,5.924121,5.5170164,4.7392697,4.9229546,3.729155,4.6649895,4.7855554,5.6922965,4.6318755,5.3908224,5.1150484,5.106412,5.7331,1,0
7.769606,1.0869478,2.984113,1.0327412,5.3971143,5.0775476,4.6712737,4.9013786,4.782551,5.8515663,5.250165,4.497438,5.2101216,4.813012,4.820502,5.2739396,4.9720335,4.896041,5.2107816,6.195039,0,1
7.514574,4.214413,3.5000045,9.67517,4.2331357,3.6285453,3.032721,3.6639159,5.928329,3.0267642,5.440656,4.0549655,4.88178,4.4399867,4.334432,3.6707377,5.0828495,4.648483,5.239048,6.229957,0,3
7.5449157,5.0607057,4.2919426,8.4727545,4.444832,2.6925743,3.341819,3.8127115,5.8788605,3.737106,5.3711367,3.9197323,4.6093116,4.866103,4.353372,4.016772,5.18187,4.813576,5.224649,6.26437,0,3
8.720372,8.803795,13.096793,4.9038982,4.4323955,6.691929,4.1123867,4.759222,3.8853185,6.958352,5.724269,6.3049297,4.804971,4.7104383,4.3190055,5.4308343,4.9599347,4.222461,4.206387,7.022534,0,5
7.6406193,5.4631715,4.53677,7.231523,4.021408,1.3646091,3.7148464,4.03203,5.9062157,4.412486,5.47842,3.8234022,4.539018,5.2021394,4.3571334,4.4562135,5.3044276,4.776527,5.30105,6.2686005,0,3
7.890951,10.780287,1.4403042,5.201334,5.782996,5.5006766,4.7616215,5.9794292,5.4978185,4.73396,4.929608,3.6887121,4.8066983,4.5938478,5.729145,4.4309793,5.406354,5.0997095,5.1174593,5.7711024,1,0
7.518774,5.5860953,4.5987186,6.986135,4.0392194,1.217657,3.861236,3.9818883,5.9633584,4.613194,5.3809967,3.658829,4.469423,5.4401174,4.4931064,4.4608445,5.256824,5.0326605,5.2554307,6.273381,1,3
7.97619,11.1651125,0.59706956,5.265114,7.2410784,4.6381125,5.5753307,5.9280725,5.5093617,4.7507563,4.8138328,3.7657008,4.302062,5.259884,5.5784845,5.189261,5.5672674,5.102513,5.1856527,5.5604067,1,0
7.754824,0.646782,3.2045703,1.2707853,4.9795504,5.451378,4.292907,4.8158264,5.1840186,5.59032,5.1825123,4.627307,4.998705,4.7547083,4.497471,5.019272,4.9296775,4.888862,5.0858316,6.12904,0,1
7.529201,2.6118488,2.3655236,6.6920595,5.2143764,8.854699,3.7937338,4.5583124,5.092793,4.243208,4.6513333,5.0997834,5.0914073,4.004773,5.2788014,4.2826266,4.7385697,4.4955263,5.197593,6.2699213,1,2
7.2778716,5.156036,4.2811418,8.187478,3.9658537,2.5035605,3.490843,4.2518206,5.8242445,3.897325,5.303894,3.8505695,4.5833263,5.118771,4.7883806,4.385304,5.274249,4.853297,5.0508714,6.3402796,0,3
7.9750404,5.416913,4.279853,6.6229796,3.9623523,1.107865,3.5917218,3.7300243,5.514939,5.150732,5.301938,3.773933,4.5505266,5.349842,4.230697,4.405249,5.22831,5.012661,5.4391804,6.2437906,1,3
8.195243,11.869758,1.4830705,4.565666,5.301432,5.7856903,4.621952,5.9660983,5.6428275,5.1361165,4.742534,3.6986182,4.515268,4.7863364,6.1856084,4.424373,5.3517685,5.4273486,4.9794936,5.7163134,0,0
7.769794,5.222871,4.4174504,7.0426097,4.254083,1.8042337,3.6808724,3.9342654,5.794957,4.517342,5.4343443,3.9005601,4.5833797,5.0870566,4.258213,4.4012103,5.245626,4.8135376,5.3646336,6.229737,0,3
7.9958797,12.464737,0.3816985,5.28997,7.8817477,4.7851734,5.598968,6.067815,5.782349,5.056013,4.7866755,4.118522,4.3809905,5.2077785,5.5938272,5.286008,5.3339972,4.956504,5.0325575,5.456804,0,0
7.743955,0.5597048,3.28114,1.1417922,4.897262,5.7215557,4.1260867,4.7907343,5.1809964,5.59046,5.214488,4.6871085,4.9472704,4.6535773,4.4092793,4.922886,4.8945975,4.894341,5.083738,6.149549,0,1
7.139225,4.976438,4.188069,8.645265,4.122583,3.250984,3.3662982,4.305906,5.785691,3.623013,5.2023563,3.8972967,4.5975447,5.0285544,4.9125204,4.2993608,5.243586,4.9207463,4.947676,6.384337,0,3
7.2332516,4.7117333,3.852791,8.797616,3.9464355,3.4345965,3.2614312,4.269887,5.7304225,3.54829,5.270118,4.000814,4.745224,4.8339734,4.88244,4.2593865,5.213078,4.755499,4.9858747,6.325035,0,3
7.9745197,11.104032,1.5685586,4.969225,5.478433,5.647478,4.6395955,5.9752026,5.5581794,4.8737035,4.94804,3.7061868,4.738238,4.612601,5.9203076,4.318811,5.377797,5.2094083,5.0397453,5.825735,0,0
7.3358874,4.6771374,3.9581628,9.498584,4.8252673,4.0897636,3.1263487,3.8108883,5.844354,3.1609812,5.1990094,3.9838212,4.676166,4.6737247,4.48357,3.7691772,5.097046,5.00642,5.085016,6.3283653,0,3
7.9702764,11.096092,1.5615904,4.978542,5.4852424,5.64046,4.6483955,5.9781566,5.5564895,4.8676124,4.9410934,3.7066474,4.7376685,4.617461,5.907991,4.331385,5.3812833,5.203131,5.0476456,5.8159266,0,0
7.7201214,0.9774905,3.0125942,1.3362885,5.467619,5.814011,4.335804,4.899071,4.7615223,5.7572803,5.281499,4.574205,5.1331964,4.5560513,4.848225,5.0463576,4.99281,4.8355756,5.2276435,6.1998024,0,1
7.3548574,4.737578,3.8810203,9.290282,4.461461,3.731254,3.1656382,3.9158134,5.799396,3.3172064,5.25554,3.9692497,4.6787195,4.725013,4.572564,3.9093559,5.1414185,4.881854,5.0920267,6.300512,0,3
7.7460413,1.8156884,3.0589402,1.7414562,5.3731413,4.834362,4.961271,4.7965302,4.9647827,5.772154,5.269806,4.3625226,5.187967,5.088745,4.733604,5.407279,4.911833,4.9028764,5.208738,6.2054253,0,1
8.029225,11.319518,0.63638777,5.3703527,7.2974005,4.5392113,5.422994,5.9183064,5.65768,4.8347692,4.9305,3.8394537,4.2776284,5.1570325,5.668232,4.99151,5.472714,5.013281,5.130584,5.6564946,0,0
7.266537,4.6675735,3.7667127,8.934023,3.944274,3.4861155,3.2304127,4.1988993,5.724326,3.5037444,5.288086,3.9944088,4.7535377,4.804512,4.830966,4.1909013,5.195849,4.7580476,5.02051,6.3092604,0,3
7.815674,0.89154345,3.4467683,1.3303477,5.475863,5.778728,4.5412984,5.0480847,5.313717,6.0447383,5.4966908,4.364255,4.9882903,4.9526453,4.6125364,5.2468343,5.0356426,4.8314533,5.39691,6.047447,0,1
7.637115,2.4412308,2.3536503,6.997934,5.163852,9.156712,3.9351807,4.502432,5.077355,4.157101,4.4842105,5.0660334,5.124638,3.907276,5.3759723,4.384117,4.5589843,4.552672,5.048852,6.3254004,0,2
7.6968417,1.6135405,2.9898963,1.9502574,5.326534,5.3388257,4.6187983,4.755056,4.9089713,5.573727,5.2070036,4.508663,5.1230087,4.819967,4.7374535,5.154967,4.9027386,4.8652425,5.14274,6.222118,0,1
7.837984,0.7824456,3.4215455,1.3715962,5.473446,5.769158,4.5168543,5.08772,5.3131976,6.0814824,5.514172,4.367121,4.977341,4.9269547,4.6158524,5.247446,5.028595,4.8202295,5.420291,6.028597,0,1
8.050422,11.436934,1.549618,4.7769656,5.2551785,5.7098107,4.6214275,5.983503,5.5752244,4.9740057,4.867939,3.691372,4.6519876,4.6829567,6.0428104,4.3426237,5.3602643,5.2905006,5.0019207,5.788237,1,0
7.6590567,2.4586737,2.3565476,6.97465,4.826715,9.292906,3.9016876,4.2777395,5.1833525,4.115818,4.549165,4.8989606,5.1805234,3.9714122,5.459107,4.516975,4.4414873,4.5814157,4.8252864,6.402565,0,2
7.619309,2.4267492,2.133479,6.7933297,4.8751044,9.680905,3.725554,4.475184,5.0203595,4.2372966,4.5327044,5.1227427,5.198999,3.837545,5.509373,4.453873,4.4997506,4.3746214,4.956228,6.388776,0,2
8.698429,8.760066,13.102639,4.877595,4.4193425,6.7375855,4.1408706,4.755034,3.8880587,6.90735,5.695873,6.2806387,4.768251,4.7107224,4.353256,5.447148,4.9586697,4.2020645,4.229324,7.0414815,0,5
7.5980983,4.743797,3.773109,8.986547,4.214128,3.146849,3.1587324,3.7835069,5.7644677,3.5371914,5.4020386,4.0042133,4.755313,4.645696,4.397377,3.9052682,5.126721,4.6609488,5.224814,6.206994,0,3
8.31306,8.490722,12.424161,5.29507,4.454802,6.3491535,3.8481734,4.8361278,4.2031355,6.7566404,5.573496,6.043604,4.9013257,4.614854,4.482774,5.3503833,5.022615,4.171459,4.3300056,7.0245724,0,5
7.7569814,0.7180194,3.2782774,1.2174181,5.0615473,5.5238805,4.2781105,4.8372974,5.1517124,5.6882076,5.25497,4.5908437,5.01696,4.75414,4.551013,5.0238204,4.958322,4.884667,5.1725855,6.1427355,0,1
7.826047,0.80192983,3.5817087,1.2497504,5.44274,5.846231,4.5418158,5.069299,5.4601836,6.0872517,5.523813,4.341515,4.9724956,5.0249457,4.5889716,5.2580643,5.0549955,4.8351216,5.423557,6.0257826,0,1
7.447369,4.757524,3.8616707,8.514062,4.0631285,3.1760852,3.2689543,4.0687466,5.687131,3.7590635,5.3066163,3.988989,4.7224083,4.8191466,4.664808,4.166806,5.17,4.7387466,5.108248,6.2680507,0,3
7.580706,5.135663,4.0246496,8.303509,4.050451,2.5051758,3.419755,4.042278,5.79149,3.8869858,5.452668,3.943677,4.665865,4.8728952,4.492092,4.23646,5.229934,4.639049,5.2242217,6.1976686,0,3
7.7599235,1.7119486,3.1367025,1.6746327,5.3431764,4.817671,4.8942857,4.8158436,5.0182242,5.812325,5.2972975,4.362427,5.170071,5.090802,4.723562,5.373028,4.941761,4.90101,5.246789,6.189264,0,1
7.939909,10.935889,1.4441162,5.0830264,5.6901383,5.52911,4.7520866,5.996392,5.4946375,4.8040447,4.9297123,3.6693072,4.770313,4.6127543,5.8270144,4.4265585,5.3569665,5.1615686,5.0509734,5.790533,0,0
7.6120467,4.676445,3.7151177,9.104193,4.250064,3.2662027,3.116775,3.74039,5.7580514,3.4806643,5.396928,4.015941,4.7746387,4.6026034,4.3728724,3.8517575,5.111744,4.666677,5.2300496,6.2070036,0,3
8.029475,11.400961,1.5690942,4.8240356,5.2198377,5.6626225,4.6411858,5.9556985,5.5317326,4.9332514,4.9042253,3.7278562,4.69114,4.6510367,6.0007625,4.350088,5.37246,5.2511597,5.0081363,5.825395,0,0
7.941035,10.759262,1.2056482,5.2946677,6.235322,5.197529,4.996827,5.905673,5.5241723,4.7389164,4.9150686,3.7405303,4.625423,4.83614,5.683571,4.6816254,5.396459,5.119121,5.108245,5.722329,1,0
8.452832,8.491882,12.248065,5.4047318,4.49317,6.208196,3.6167731,5.0249796,4.2090507,6.82371,5.4397497,6.141879,4.917563,4.5245147,4.5325503,5.2487726,4.9291816,4.3164263,4.27557,7.0327053,1,5
7.594773,2.3158097,2.0556037,6.8975034,5.224259,9.671131,3.8066027,4.766088,4.8390274,4.270435,4.4025016,5.382503,5.1344004,3.6819563,5.4411516,4.199594,4.6604424,4.3124776,5.2446613,6.2656646,0,2
7.6941395,5.405479,4.1871123,7.44133,3.8807878,1.5313265,3.615397,4.0369763,5.740206,4.4694223,5.418144,3.792094,4.562887,5.218153,4.445326,4.436702,5.292893,4.810723,5.300708,6.2393765,0,3
7.6640787,2.4513404,2.3467295,6.9824314,4.843957,9.3422785,3.9047327,4.2828584,5.1656237,4.1203003,4.5306497,4.9049697,5.1833115,3.9616861,5.45799,4.524962,4.435306,4.570496,4.829068,6.408423,0,2
7.433306,4.5005236,3.9613514,9.701682,4.923408,3.8682742,3.1042762,3.5645833,6.01129,2.9891524,5.300815,3.9812024,4.720175,4.5791225,4.23278,3.5911314,5.0790243,4.9770675,5.1724997,6.3166947,0,3
7.544753,5.2428894,4.5642915,7.809002,4.1970162,2.1832216,3.4275928,3.9920905,5.809188,4.075545,5.392366,3.93999,4.583877,4.985247,4.4614477,4.2519493,5.229742,4.7169876,5.19456,6.2743573,0,3
7.502382,5.5313973,4.3765607,7.6588254,3.897667,1.5801042,3.6892278,4.122811,5.8885155,4.275847,5.426972,3.7511072,4.515514,5.2653017,4.563841,4.458795,5.3076496,4.826661,5.2056136,6.2654138,0,3
7.4125705,4.9362574,4.2559805,8.562743,4.1819553,2.527849,3.404111,3.9228897,5.991651,3.6211689,5.4204736,3.8840866,4.6407533,4.920582,4.4858904,4.087806,5.213831,4.7751436,5.1673417,6.2914844,0,3
7.4276166,2.9099867,2.512197,6.4320145,5.118926,7.9327655,3.8160317,4.4292264,5.2270803,4.287185,4.8255067,4.926362,5.053039,4.198792,5.2048078,4.264983,4.876267,4.5882154,5.220936,6.2602754,0,2
7.8194904,0.6582197,3.4841905,1.3492137,5.1186256,5.5899897,4.310706,4.944541,5.404902,5.869808,5.4148726,4.4799705,4.907255,4.9007807,4.4419265,5.085879,4.9793334,4.8586464,5.321249,6.048328,0,1
-2.427971,6.848245,8.387391,1.7956417,3.2974055,5.3405986,8.534057,2.9031904,4.0821357,6.3475285,4.260253,8.046085,7.7593617,2.4439714,4.698171,5.4051037,3.325825,3.4176803,3.8676033,5.629424,0,4
7.6955676,1.1566311,3.0935125,1.7897726,5.176598,5.695551,4.2793064,4.759121,4.984395,5.512527,5.2038393,4.616891,5.0304346,4.6450663,4.6490526,4.9655204,4.91568,4.8522854,5.1270533,6.1953273,1,1
7.67289,2.3137918,2.1965194,7.0055695,5.053203,9.104269,3.944555,4.706138,4.939215,4.140497,4.388528,5.2305393,5.0845723,3.71481,5.4554768,4.241808,4.5943146,4.4133677,5.114758,6.32666,1,2
8.102919,12.317524,1.9833636,4.096048,3.4876606,6.0615425,4.1226754,6.115188,5.970687,5.2881594,4.8099656,3.7101064,4.4168606,4.9565496,6.3524933,4.140904,5.212859,5.5120363,4.930201,5.6508427,0,0
7.416349,4.2708564,3.6146188,9.618704,4.216199,3.6004734,3.1085587,3.7664855,5.978574,3.0208833,5.419447,4.015045,4.8367085,4.53531,4.4255,3.7609098,5.123514,4.7076364,5.1798577,6.2712317,0,3
7.496955,2.591291,2.18352,6.603759,5.3099537,9.785985,3.5395355,4.525964,5.0618296,4.3298783,4.7178946,5.2477984,5.164053,3.9856932,5.3050623,4.297888,4.710283,4.3780246,5.2427397,6.254412,0,2
7.7318025,1.443773,2.8870804,1.5750241,5.402478,5.2291617,4.812358,4.840183,4.88772,5.700887,5.20421,4.4782014,5.151542,4.9003253,4.7077103,5.3081045,4.8853526,4.877354,5.1000214,6.1939363,0,1
7.8119664,5.579398,4.4412107,7.1117487,3.909145,1.2172575,3.6104155,3.9828913,5.693997,4.6841474,5.4518337,3.8458657,4.5374045,5.2113905,4.3453064,4.4674077,5.297822,4.7317343,5.344296,6.224318,1,3
8.770069,8.81595,13.241929,4.8099146,4.4346976,6.770503,4.1720047,4.78003,3.8312829,6.9321156,5.721052,6.340757,4.7787275,4.7265215,4.3447475,5.463812,4.940499,4.208876,4.225741,7.0348916,0,5
7.745123,0.5549233,3.3116646,1.1384485,4.8810673,5.7126427,4.1256394,4.795889,5.204761,5.6126184,5.2245536,4.681002,4.9482765,4.675314,4.3911767,4.930784,4.8860555,4.8976564,5.092405,6.153097,0,1
7.805491,0.84086645,3.4377885,1.2475793,5.4613085,5.7860594,4.5388837,5.0421047,5.312151,6.0272684,5.4721193,4.383688,4.99748,4.949797,4.6125627,5.241681,5.0368423,4.8382096,5.3673596,6.0533257,0,1
7.5790043,5.3953085,4.5635805,7.8261175,4.1042433,1.9353958,3.543808,4.0655007,5.9174514,4.0278406,5.524988,3.9390185,4.5811152,4.9654107,4.424161,4.334723,5.2768383,4.5806255,5.2376814,6.218726,0,3
7.8882375,5.323548,4.085112,6.957592,4.013541,1.3951716,3.6454933,3.8271806,5.6251955,4.855081,5.331181,3.7628624,4.5819564,5.2960668,4.2572722,4.414501,5.2528615,5.0154157,5.4323835,6.253804,0,3
7.6855636,0.90975016,3.0785527,1.4944553,5.5384007,6.3872457,4.2175155,4.9075904,4.8372145,5.707843,5.2794147,4.630094,5.041323,4.467336,4.8196745,4.9553947,4.95302,4.8051505,5.187751,6.1762094,0,1
7.7055945,0.4389307,2.8258393,0.777023,5.5060287,6.475393,4.3029447,4.9442506,4.7018027,5.675862,5.1770997,4.722624,5.08171,4.369332,4.7712,5.0114503,4.9006767,4.840729,4.9820695,6.1810594,0,1
8.260838,11.850144,1.1960413,4.7680373,6.095759,5.5222144,4.877783,5.7806363,5.6686015,5.048826,4.9091034,3.867607,4.5050583,4.9105873,6.0195746,4.538911,5.133227,5.397688,4.8629785,5.7985773,1,0
7.499551,4.636203,4.0238466,9.338994,4.6783676,3.3727753,3.1794417,3.621314,6.0108886,3.1826792,5.391174,3.961704,4.697085,4.627415,4.2320013,3.7076042,5.121,4.8355813,5.239741,6.263167,0,3
7.770348,3.1498194,4.1246943,5.807989,3.8852432,1.7397735,3.645636,3.6294453,6.0605187,4.487639,5.369438,3.9203053,5.2014475,5.1238117,3.9627447,4.20786,5.095793,5.1551538,5.5454254,6.5571766,0,3
7.71093,5.487498,4.4273953,7.384434,3.9060593,1.4255099,3.55707,4.009808,5.736252,4.4718814,5.4442067,3.8416312,4.5435324,5.175442,4.4212036,4.408283,5.2904143,4.710508,5.2840867,6.2380295,0,3
